Sample	Type	Genomic Location (hg19)	P-value (ChIPseeqer)	Score (ChIPseeqer)	Peak Width	RefSeq ID	Entrez ID	Gene Symbol	Relative To Gene (prom=-2.0/+1.0kb)	TSS Distance	Closest RefSeq ID	Closest Entrez ID	Closest Gene Symbol	Relative To Closest Gene (prom=-2.0/+1.0kb)	TSS Closest Distance	Closest End RefSeq ID	Closest End Entrez ID	Closest End Gene Symbol	Relative To Closest Gene End (prom=-2.0/+1.0kb)	End Closest Distance	#1 Closest RefSeq ID	#1 Closest Entrez ID	#1 Closest Gene Symbol	#1 TSS Closest Distance	#2 Closest RefSeq ID	#2 Closest Entrez ID	#2 Closest Gene Symbol	#2 TSS Closest Distance	#3 Closest RefSeq ID	#3 Closest Entrez ID	#3 Closest Gene Symbol	#3 TSS Closest Distance	#4 Closest RefSeq ID	#4 Closest Entrez ID	#4 Closest Gene Symbol	#4 TSS Closest Distance	#5 Closest RefSeq ID	#5 Closest Entrez ID	#5 Closest Gene Symbol	#5 TSS Closest Distance	miR Symbol	Relative To miR	miR Start Closest Distance	miR Start Distance	Centromere/Telomere	Simple Tandem Repeats	ENCODE blacklist	Giulia blacklist	TAD domains	Genes in same TAD domain	Gene in TAD	Closest gene in TAD	Overlaps TSS	Peaks per gene	Genomic Location	ENCODE blacklist GRCh38	Peaks Per Gene	Peak Relative To Gene (prom=-2/+1kb)	Peak TSS Distance	Peak Relative To Closest Gene (prom=-2/+1kb)	Peak TSS Closest Distance	Peak Relative To Closest Gene End (prom=-2/+1kb)	Peak End Closest Distance	Peak Relative To miR	Peak miR Start Closest Distance	Peak miR Start Distance
LY10-H3K27ACDiag_Lib-7_LE062	Diag	chr3:187455948-187456712	-25.2273	26.2254	765	NM_001706	604	BCL6	intronic	7183	NM_001706	604	BCL6	intronic	7183.0	NR_036497	339929	LPP-AS2	intergenic	415546.0	NM_001706	604.0	BCL6	7183.0	NM_001004312	344892.0	RTP2	-35985.0	NR_034062	100131635.0	LOC100131635	36176.0	NM_001048	6750.0	SST	-68129.0	NM_022147	64108.0	RTP4	370162.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		7.0												
LY10-H3K27ACDiag_Lib-7_LE062	Diag	chr3:187456867-187457066	-20.1693	21.6785	200	NM_001706	604	BCL6	intronic	6547	NM_001706	604	BCL6	intronic	6547.0	NR_036497	339929	LPP-AS2	intergenic	414910.0	NM_001706	604.0	BCL6	6547.0	NM_001004312	344892.0	RTP2	-36621.0	NR_034062	100131635.0	LOC100131635	36812.0	NM_001048	6750.0	SST	-68765.0	NM_022147	64108.0	RTP4	370798.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		7.0												
LY10-H3K27ACDiag_Lib-7_LE062	Diag	chr3:187457506-187457796	-28.5704	29.1252	291	NM_001706	604	BCL6	intronic	5862	NM_001706	604	BCL6	intronic	5862.0	NR_036497	339929	LPP-AS2	intergenic	414225.0	NM_001706	604.0	BCL6	5862.0	NM_001004312	344892.0	RTP2	-37306.0	NR_034062	100131635.0	LOC100131635	37497.0	NM_001048	6750.0	SST	-69450.0	NM_022147	64108.0	RTP4	371483.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		7.0												
LY10-H3K27ACDiag_Lib-7_LE062	Diag	chr3:187457899-187459865	-60.0831	50.3191	1967	NM_001706	604	BCL6	intronic	4631	NM_001706	604	BCL6	intronic	4631.0	NR_036497	339929	LPP-AS2	intergenic	412994.0	NM_001706	604.0	BCL6	4631.0	NM_001004312	344892.0	RTP2	-38537.0	NR_034062	100131635.0	LOC100131635	38728.0	NM_001048	6750.0	SST	-70681.0	NM_022147	64108.0	RTP4	372714.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		7.0												
LY10-H3K27ACDiag_Lib-7_LE062	Diag	chr3:187460162-187460317	-16.9957	19.8478	156	NM_001706	604	BCL6	intronic	3274	NM_001706	604	BCL6	intronic	3274.0	NR_036497	339929	LPP-AS2	intergenic	411637.0	NM_001706	604.0	BCL6	3274.0	NM_001004312	344892.0	RTP2	-39894.0	NR_034062	100131635.0	LOC100131635	40085.0	NM_001048	6750.0	SST	-72038.0	NM_022147	64108.0	RTP4	374071.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		7.0												
LY10-H3K27ACDiag_Lib-7_LE062	Diag	chr3:187460549-187460977	-22.065	25.0445	429	NM_001706	604	BCL6	intronic	2750	NM_001706	604	BCL6	intronic	2750.0	NR_036497	339929	LPP-AS2	intergenic	411113.0	NM_001706	604.0	BCL6	2750.0	NM_001004312	344892.0	RTP2	-40418.0	NR_034062	100131635.0	LOC100131635	40609.0	NM_001048	6750.0	SST	-72562.0	NM_022147	64108.0	RTP4	374595.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		7.0												
LY10-H3K27ACDiag_Lib-7_LE062	Diag	chr3:187461596-187463864	-77.7117	60.4965	2269	NM_001706	604	BCL6	promoter,intronic	783	NM_001706	604	BCL6	promoter,intronic	783.0	NR_036497	339929	LPP-AS2	intergenic	409146.0	NM_001706	604.0	BCL6	783.0	NM_001004312	344892.0	RTP2	-42385.0	NR_034062	100131635.0	LOC100131635	42576.0	NM_001048	6750.0	SST	-74529.0	NM_022147	64108.0	RTP4	376562.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	7.0												
DB-H3K27ACDiag_Lib-3_LE021	Diag	chr3:187456019-187456598	-25.5237	22.5327	580	NM_001706	604	BCL6	intronic	7205	NM_001706	604	BCL6	intronic	7205.0	NR_036497	339929	LPP-AS2	intergenic	415568.0	NM_001706	604.0	BCL6	7205.0	NM_001004312	344892.0	RTP2	-35963.0	NR_034062	100131635.0	LOC100131635	36154.0	NM_001048	6750.0	SST	-68107.0	NM_022147	64108.0	RTP4	370140.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
DB-H3K27ACDiag_Lib-3_LE021	Diag	chr3:187456811-187457815	-29.3515	24.1349	1005	NM_001706	604	BCL6	intronic	6200	NM_001706	604	BCL6	intronic	6200.0	NR_036497	339929	LPP-AS2	intergenic	414563.0	NM_001706	604.0	BCL6	6200.0	NM_001004312	344892.0	RTP2	-36968.0	NR_034062	100131635.0	LOC100131635	37159.0	NM_001048	6750.0	SST	-69112.0	NM_022147	64108.0	RTP4	371145.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
DB-H3K27ACDiag_Lib-3_LE021	Diag	chr3:187457942-187463096	-122.1619	80.4024	5155	NM_001706	604	BCL6	intronic	2994	NM_001706	604	BCL6	intronic	2994.0	NR_036497	339929	LPP-AS2	intergenic	411357.0	NM_001706	604.0	BCL6	2994.0	NM_001004312	344892.0	RTP2	-40174.0	NR_034062	100131635.0	LOC100131635	40365.0	NM_001048	6750.0	SST	-72318.0	NM_022147	64108.0	RTP4	374351.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
DB-H3K27ACDiag_Lib-3_LE021	Diag	chr3:187463208-187464257	-75.9312	53.9834	1050	NM_001706	604	BCL6	promoter	-219	NM_001706	604	BCL6	promoter	-219.0	NR_036497	339929	LPP-AS2	intergenic	408144.0	NM_001706	604.0	BCL6	-219.0	NM_001004312	344892.0	RTP2	-43387.0	NR_034062	100131635.0	LOC100131635	43578.0	NM_001048	6750.0	SST	-75531.0	NM_022147	64108.0	RTP4	377564.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
DB-H3K27ACDiag_Lib-3_LE021	Diag	chr3:187464425-187464593	-29.1269	27.1275	169	NM_001706	604	BCL6	promoter	-996	NM_001706	604	BCL6	promoter	-996.0	NR_036497	339929	LPP-AS2	intergenic	407367.0	NM_001706	604.0	BCL6	-996.0	NM_001004312	344892.0	RTP2	-44164.0	NR_034062	100131635.0	LOC100131635	44355.0	NM_001048	6750.0	SST	-76308.0	NM_022147	64108.0	RTP4	378341.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
DB-H3K27ACDiag_Lib-3_LE021	Diag	chr3:187464727-187469116	-105.0455	72.0898	4390						NM_001706	604	BCL6	intergenic	-3408.0	NR_036497	339929	LPP-AS2	intergenic	404955.0	NM_001706	604.0	BCL6	-3408.0	NM_001004312	344892.0	RTP2	-46576.0	NR_034062	100131635.0	LOC100131635	46767.0	NM_001048	6750.0	SST	-78720.0	NM_022147	64108.0	RTP4	380753.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
SUDHL2-H3K27ACAM_Lib-2_LE017	ACAM	chr3:187448606-187448857	-19.9933	22.0547	252	NR_034062;NM_001134738	100131635;604	LOC100131635;BCL6	intronic;intronic	28577;3964	NM_001134738	604	BCL6	intronic	3964.0	NM_001130845	604	BCL6	intronic	5554.0	NM_001134738	604.0	BCL6	3964.0	NM_001004312	344892.0	RTP2	-28386.0	NR_034062	100131635.0	LOC100131635	28577.0	NM_001048	6750.0	SST	-60530.0	NM_022147	64108.0	RTP4	362563.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		6.0												
SUDHL2-H3K27ACAM_Lib-2_LE017	ACAM	chr3:187449379-187449883	-21.9879	23.9295	505	NR_034062;NM_001134738	100131635;604	LOC100131635;BCL6	intronic;exonic	29477;3064	NM_001134738	604	BCL6	exonic	3064.0	NM_001130845	604	BCL6	exonic	4654.0	NM_001134738	604.0	BCL6	3064.0	NM_001004312	344892.0	RTP2	-29286.0	NR_034062	100131635.0	LOC100131635	29477.0	NM_001048	6750.0	SST	-61430.0	NM_022147	64108.0	RTP4	363463.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		6.0												
SUDHL2-H3K27ACAM_Lib-2_LE017	ACAM	chr3:187450044-187450538	-33.6481	34.3241	495	NM_001134738	604	BCL6	intronic	2404	NM_001134738	604	BCL6	intronic	2404.0	NR_036497	339929	LPP-AS2	intergenic	421585.0	NM_001134738	604.0	BCL6	2404.0	NM_001004312	344892.0	RTP2	-29946.0	NR_034062	100131635.0	LOC100131635	30137.0	NM_001048	6750.0	SST	-62090.0	NM_022147	64108.0	RTP4	364123.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		6.0												
SUDHL2-H3K27ACAM_Lib-2_LE017	ACAM	chr3:187450716-187451711	-29.5864	28.8338	996	NM_001134738	604	BCL6	intronic	1482	NM_001134738	604	BCL6	intronic	1482.0	NR_036497	339929	LPP-AS2	intergenic	420663.0	NM_001134738	604.0	BCL6	1482.0	NM_001004312	344892.0	RTP2	-30868.0	NR_034062	100131635.0	LOC100131635	31059.0	NM_001048	6750.0	SST	-63012.0	NM_022147	64108.0	RTP4	365045.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		6.0												
SUDHL2-H3K27ACAM_Lib-2_LE017	ACAM	chr3:187451979-187455060	-108.154	78.4207	3082	NM_001130845	604	BCL6	promoter,intronic	766	NM_001134738	604	BCL6	promoter	-824.0	NR_036497	339929	LPP-AS2	intergenic	418357.0	NM_001134738	604.0	BCL6	-824.0	NM_001004312	344892.0	RTP2	-33174.0	NR_034062	100131635.0	LOC100131635	33365.0	NM_001048	6750.0	SST	-65318.0	NM_022147	64108.0	RTP4	367351.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	6.0												
SUDHL2-H3K27ACAM_Lib-2_LE017	ACAM	chr3:187455174-187462435	-140.544	94.9261	7262	NM_001706	604	BCL6	intronic	4709	NM_001706	604	BCL6	intronic	4709.0	NR_036497	339929	LPP-AS2	intergenic	413072.0	NM_001706	604.0	BCL6	4709.0	NM_001004312	344892.0	RTP2	-38459.0	NR_034062	100131635.0	LOC100131635	38650.0	NM_001048	6750.0	SST	-70603.0	NM_022147	64108.0	RTP4	372636.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		6.0												
TMD8-H3K27ACAM_Lib-5_LE046	ACAM	chr3:187456989-187459816	-101.4494	70.9951	2828	NM_001706	604	BCL6	intronic	5111	NM_001706	604	BCL6	intronic	5111.0	NR_036497	339929	LPP-AS2	intergenic	413474.0	NM_001706	604.0	BCL6	5111.0	NM_001004312	344892.0	RTP2	-38057.0	NR_034062	100131635.0	LOC100131635	38248.0	NM_001048	6750.0	SST	-70201.0	NM_022147	64108.0	RTP4	372234.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
TMD8-H3K27ACAM_Lib-5_LE046	ACAM	chr3:187460063-187460635	-21.7555	22.2069	573	NM_001706	604	BCL6	intronic	3164	NM_001706	604	BCL6	intronic	3164.0	NR_036497	339929	LPP-AS2	intergenic	411527.0	NM_001706	604.0	BCL6	3164.0	NM_001004312	344892.0	RTP2	-40004.0	NR_034062	100131635.0	LOC100131635	40195.0	NM_001048	6750.0	SST	-72148.0	NM_022147	64108.0	RTP4	374181.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
TMD8-H3K27ACAM_Lib-5_LE046	ACAM	chr3:187461238-187461379	-15.21	18.3906	142	NM_001706	604	BCL6	intronic	2205	NM_001706	604	BCL6	intronic	2205.0	NR_036497	339929	LPP-AS2	intergenic	410568.0	NM_001706	604.0	BCL6	2205.0	NM_001004312	344892.0	RTP2	-40963.0	NR_034062	100131635.0	LOC100131635	41154.0	NM_001048	6750.0	SST	-73107.0	NM_022147	64108.0	RTP4	375140.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
TMD8-H3K27ACAM_Lib-5_LE046	ACAM	chr3:187462389-187464147	-63.0717	48.9611	1759	NM_001706	604	BCL6	promoter,exonic	245	NM_001706	604	BCL6	promoter,exonic	245.0	NR_036497	339929	LPP-AS2	intergenic	408608.0	NM_001706	604.0	BCL6	245.0	NM_001004312	344892.0	RTP2	-42923.0	NR_034062	100131635.0	LOC100131635	43114.0	NM_001048	6750.0	SST	-75067.0	NM_022147	64108.0	RTP4	377100.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
TMD8-H3K27ACAM_Lib-5_LE046	ACAM	chr3:187464431-187465570	-36.8826	32.9374	1140	NM_001706	604	BCL6	promoter	-1487	NM_001706	604	BCL6	promoter	-1487.0	NR_036497	339929	LPP-AS2	intergenic	406876.0	NM_001706	604.0	BCL6	-1487.0	NM_001004312	344892.0	RTP2	-44655.0	NR_034062	100131635.0	LOC100131635	44846.0	NM_001048	6750.0	SST	-76799.0	NM_022147	64108.0	RTP4	378832.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
TMD8-H3K27ACAM_Lib-5_LE046	ACAM	chr3:187466053-187468322	-44.3744	37.8404	2270						NM_001706	604	BCL6	intergenic	-3674.0	NR_036497	339929	LPP-AS2	intergenic	404689.0	NM_001706	604.0	BCL6	-3674.0	NM_001004312	344892.0	RTP2	-46842.0	NR_034062	100131635.0	LOC100131635	47033.0	NM_001048	6750.0	SST	-78986.0	NM_022147	64108.0	RTP4	381019.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
TMD8-H3K27ACAM_Lib-5_LE046	ACAM	chr3:187468511-187468758	-16.7299	18.4053	248						NM_001706	604	BCL6	intergenic	-5121.0	NR_036497	339929	LPP-AS2	intergenic	403242.0	NM_001706	604.0	BCL6	-5121.0	NM_001004312	344892.0	RTP2	-48289.0	NR_034062	100131635.0	LOC100131635	48480.0	NM_001048	6750.0	SST	-80433.0	NM_022147	64108.0	RTP4	382466.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
SUDHL10-H3K27ACDiag_Lib-6_LE055	Diag	chr3:187456782-187464285	-115.8177	76.6786	7504	NM_001706	604	BCL6	intronic	2980	NM_001706	604	BCL6	intronic	2980.0	NR_036497	339929	LPP-AS2	intergenic	411343.0	NM_001706	604.0	BCL6	2980.0	NM_001004312	344892.0	RTP2	-40188.0	NR_034062	100131635.0	LOC100131635	40379.0	NM_001048	6750.0	SST	-72332.0	NM_022147	64108.0	RTP4	374365.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	1.0												
SUDHL10-H3K27ACDiag_Lib-6_LE055	Diag	chr3:187464525-187468318	-102.091	70.6721	3794						NM_001706	604	BCL6	intergenic	-2908.0	NR_036497	339929	LPP-AS2	intergenic	405455.0	NM_001706	604.0	BCL6	-2908.0	NM_001004312	344892.0	RTP2	-46076.0	NR_034062	100131635.0	LOC100131635	46267.0	NM_001048	6750.0	SST	-78220.0	NM_022147	64108.0	RTP4	380253.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
SUDHL10-H3K27ACDiag_Lib-6_LE055	Diag	chr3:187468428-187468544	-17.5265	18.7996	117						NM_001706	604	BCL6	intergenic	-4973.0	NR_036497	339929	LPP-AS2	intergenic	403390.0	NM_001706	604.0	BCL6	-4973.0	NM_001004312	344892.0	RTP2	-48141.0	NR_034062	100131635.0	LOC100131635	48332.0	NM_001048	6750.0	SST	-80285.0	NM_022147	64108.0	RTP4	382318.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
SUDHL7-H3K27ACAM_Lib-1_LE009	ACAM	chr3:187448458-187448875	-19.5565	23.9432	418	NR_034062;NM_001134738	100131635;604	LOC100131635;BCL6	intronic;intronic	28512;4029	NM_001134738	604	BCL6	intronic	4029.0	NM_001130845	604	BCL6	intronic	5619.0	NM_001134738	604.0	BCL6	4029.0	NM_001004312	344892.0	RTP2	-28321.0	NR_034062	100131635.0	LOC100131635	28512.0	NM_001048	6750.0	SST	-60465.0	NM_022147	64108.0	RTP4	362498.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		3.0												
SUDHL7-H3K27ACAM_Lib-1_LE009	ACAM	chr3:187454322-187454430	-16.0254	21.3119	109	NM_001130845	604	BCL6	promoter	-91	NM_001706	604	BCL6	intronic	9137.0	NR_036497	339929	LPP-AS2	intergenic	417500.0	NM_001706	604.0	BCL6	9137.0	NM_001004312	344892.0	RTP2	-34031.0	NR_034062	100131635.0	LOC100131635	34222.0	NM_001048	6750.0	SST	-66175.0	NM_022147	64108.0	RTP4	368208.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		3.0												
SUDHL7-H3K27ACAM_Lib-1_LE009	ACAM	chr3:187457156-187469971	-150.3039	108.2072	12816	NM_001706	604	BCL6	promoter	-50	NM_001706	604	BCL6	promoter	-50.0	NR_036497	339929	LPP-AS2	intergenic	408313.0	NM_001706	604.0	BCL6	-50.0	NM_001004312	344892.0	RTP2	-43218.0	NR_034062	100131635.0	LOC100131635	43409.0	NM_001048	6750.0	SST	-75362.0	NM_022147	64108.0	RTP4	377395.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	3.0												
HLY1-H3K27ACDiag_Lib-6_LE051	Diag	chr3:187458035-187458283	-21.7363	23.3029	249	NM_001706	604	BCL6	intronic	5354	NM_001706	604	BCL6	intronic	5354.0	NR_036497	339929	LPP-AS2	intergenic	413717.0	NM_001706	604.0	BCL6	5354.0	NM_001004312	344892.0	RTP2	-37814.0	NR_034062	100131635.0	LOC100131635	38005.0	NM_001048	6750.0	SST	-69958.0	NM_022147	64108.0	RTP4	371991.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		4.0												
HLY1-H3K27ACDiag_Lib-6_LE051	Diag	chr3:187461227-187461429	-17.8513	18.7462	203	NM_001706	604	BCL6	intronic	2185	NM_001706	604	BCL6	intronic	2185.0	NR_036497	339929	LPP-AS2	intergenic	410548.0	NM_001706	604.0	BCL6	2185.0	NM_001004312	344892.0	RTP2	-40983.0	NR_034062	100131635.0	LOC100131635	41174.0	NM_001048	6750.0	SST	-73127.0	NM_022147	64108.0	RTP4	375160.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		4.0												
